textID,pre_formatted,match,post_formatted,surface,inverse,contracted,uniqueID,batch
221782,"Did he seem like @ @ @ @ @ @ @ @ @ @, yeah. But I just thought that I was so, so, so, so in love with him and I thought he was the one. 
@!Mr-MARTIN: I was just in a cloud when I first met her. 
@(Photo-of-Teshika) 
@!Ms-BURNSIDE: ",Everything doesn't happen the way you want it to all the time,". 
@(Footage-of-Teshika) 
@!MORIARTY: @(Voiceover) Like so many teen-agers, Teshika fell out of love as fast as she fell in. ",nothing happens the way you want it to all the time,not all things happen the way you want them to all the time,1,65,65
223464,"CHRIS WALLACE: Is it possible, and I say this with affection, is it possible that you do need help? 
DENNIS RODMAN: No, I mean, people have emotional problems, but that's just -- that's part of life. That is a part of life. ",Everyone that have problems don't need to go to a damn doctor,". It's just part of life, and experience what's going on. ",no one (that has problems) needs to go to a damn doctor,not all (that have problems) need to go to a damn doctor,1,66,66
226371,"So there -- there were all of those problems at the beginning of coming together. And she would call me this and I would say that. We had many, many arguments. The fact is that marriages like mine are not always -- ",everything isn't the greatest,". You have your arguments, but we're able to get by that. ",nothing is the greatest,not all things are the greatest,1,67,67
226373," @!Mr-CHIP-ROWE-@1Pla: Oh, that's a tough one. I don't know. I mean ... 
McEWEN: What's the male equivalent of that word, intimacy, then? 
@!Mr-ROWE: ",Every sexual encounter doesn't have to have candlelight,", you know -- and these are stereotypes -- but all -- the -- the process doesn't have to be a -- every sexual encounter, @ @ @ @ @ @ @ @ @ @ 
@!Mr-ROWE: So ... 
McEWEN: ... i -- isn't it changing for women? ",none have to have candlelight,not all have to have candlelight,1,68,68
227586," @!KING: Among, among the greats. 
@!IMUS: Yeah. Not a dope, either. I mean, ",everybody doesn't know what a dummy he was,. He's not a dummy at all. ,nobody knows what a dummy he was,not all know what a dummy he was,1,69,69
227597,"Wouldn't it have benefited you to go on a show like this and say or anything and say, hey, I was friends with both of them. I wasn't romantically involved. Why didn't you come forward? 
@!ALLEN: I feel like ",every question doesn't deserve an answer," and you don't have to justify things that are just as absurd as some of the things going around. 
@!KING: Finally, on that matter, why didn't you go to the funeral? ",none deserve an answer,not all deserve an answer,1,70,70
241293," @!STEVEN-JAY-GOULD: Indeed. I think that's why the transfer got made to counting periods of a thousand years because Jesus says in the three synoptic gospels quite explicitly that this end is going to come soon, the second coming, the millennium. He says there are some of you who will still be alive -- some of you standing here today will still be alive when the Son @ @ @ @ @ @ @ @ @ @ didn't happen. So when you're faced with that situation -- which by the way is the only constant feature of the history of apocalypse -- is ",every predicted date for Armageddon hasn't come to pass,", and people have to come down off their mountaintops in disappointment and that's exactly what's happened. In fact, the first major Christian apocalyptic movement known as the Modenists, was I think in about 150 AD, so this is very early in the history.",none have come to pass,not all have come to pass,1,71,71
244098,"TED KOPPEL: Joining me is historian Stanley Kutler, the author of Abuse of Power. He transcribed more than 200 hours of the Nixon Watergate tapes and I have to wonder, let's say particularly younger people, if they read your book, they read it all, what are they going @ @ @ @ @ @ @ @ @ @ that you're left with? 
STANLEY KUTLER, Author ""Abuse of Power"": Well, among younger people I fear that a lot of them will just say well, everybody does it, which, of course, is the standard Nixon defense, that everybody does it. Well the long answer to that is that ",everybody doesn't do it," and the short answer is it's somewhat beside the point. But I think that the very raising of the question may point us to what is the real, ultimate legacy of Watergate is in that it fostered this attitude of cynicism, this distrust of leaders, this skepticism toward them. ",nobody does it,not all do it,1,72,72
248765,"But, they pay you as well. And, it's just great. I'm telling you. I don't understand why ",everybody doesn't want to do it,". 
LAUGHTER 
HANSEN: OK, so you didn't see The Day of @ @ @ @ @ @ @ @ @ @. ",nobody wants to do it,not all want to do it,1,73,73
220883,"I just have a quick comment in regards to the relation between air crew and grounds controllers. I was involved in naval aviation for several years, and the motto that we lived by in the cockpit was assume everyone is out to kill you. Which is not to say the FAA crew are not good at what they do, it's just @ @ @ @ @ @ @ @ @ @ salt, kind of. I'm sure that the people on the ground -- the -- if they -- they might not phrase it this way, but they probably should assume that ",everybody in the air doesn't know what they're doing either,". It's just to say that, you know, there's -- there's a lot that can go wrong and just to have only one set of eyes or one brain working on the problem frequently is not enough. ",nobody (in the air) knows what they're doing either,not all (in the air) know what they're doing either,1,74,74
223145,"How did he do it? How did he get this Republican-led Congress to agree and work and, you know, allow him to make this speech that, again, @ @ @ @ @ @ @ @ @ @ 
RODHAM CLINTON: Well, I think it's a dream come true for America. And the reason is because, when he took office, he determined to put our fiscal house in order. I mean, we couldn't be sitting here talking about saving Social Security or lowering class size or having a child care program if the President hadn't made the hard choices in 1993, and if ",every Democrat hadn't put their political lives on the line to vote for the deficit reduction plan,". Remember, that passed without a single Republican vote. ",none had put their political lives on the line to vote for the deficit reduction plan,not all had put their political lives on the line to vote for the deficit reduction plan,1,75,75
227479,"Just one week ago, Education Secretary Richard Reilly reported that 90 percent of America's schools like Jonesboro were free from violence. Now Jonesboro has become the sixth time students have fired on fellow students and teachers in the last two and a half years. And Congress is already talking about new laws to prevent another one. 
@(BEGIN-VIDEO-CLIP) 
@!SEN-DICK-DURBIN-@: There is no reason why ",every child in America shouldn't be protected at least in some small way," by assuming that every owner of a gun has to own it responsibly, keep it in a safe manner, keep it in a way where it can not be accessed by children. 
@(END-VIDEO-CLIP) 
@!PRESS: Is it that simple? ",none (in America) should be protected at least in some small way,not all (in America) should be protected at least in some small way,1,76,76
227632,"You know, he said clearly: ""I did something very wrong. I regret it. I'm solely responsible for it. I want to get beyond it,"" but apparently ",everybody didn't hear that as clear as I did,", and I would like to have that said again so we can get it behind us. 
@!KING: So, in other words, he might be in Moscow, take a question when he's standing there with the Russian leadership and just answer it then? ",nobody heard that as clear as I did,not all heard that as clear as I did,1,77,77
